dataset,feat_algo,acc,prec,recall,f1,mcc,roc_auc,g-m,bal
wicket-1.5.3.csv,DropCorrelated1,0.94,0.61,0.57,0.58,0.17,0.8,0.72,0.7
wicket-1.5.3.csv,DropCorrelated2,0.93,0.59,0.6,0.6,0.19,0.82,0.74,0.72
wicket-1.5.3.csv,DropCorrelated3,0.94,0.6,0.6,0.59,0.19,0.82,0.74,0.71
wicket-1.5.3.csv,DropCorrelated4,0.94,0.59,0.59,0.59,0.18,0.81,0.73,0.71
wicket-1.5.3.csv,SmartCorrelated1,0.92,0.55,0.58,0.56,0.12,0.79,0.71,0.7
wicket-1.5.3.csv,SmartCorrelated2,0.93,0.58,0.59,0.58,0.17,0.8,0.73,0.71
wicket-1.5.3.csv,SmartCorrelated3,0.94,0.59,0.6,0.59,0.19,0.8,0.74,0.72
wicket-1.5.3.csv,SmartCorrelated4,0.93,0.59,0.62,0.6,0.21,0.82,0.75,0.73
wicket-1.5.3.csv,RFE-Logistic1,0.9,0.56,0.6,0.57,0.15,0.69,0.73,0.71
wicket-1.5.3.csv,RFE-Logistic2,0.92,0.58,0.61,0.59,0.19,0.76,0.74,0.72
wicket-1.5.3.csv,RFE-Logistic3,0.94,0.63,0.64,0.63,0.27,0.81,0.77,0.74
wicket-1.5.3.csv,RFE-Logistic4,0.94,0.61,0.6,0.6,0.21,0.8,0.74,0.71
wicket-1.5.3.csv,Forward1,0.92,0.55,0.56,0.55,0.11,0.77,0.7,0.69
wicket-1.5.3.csv,Forward2,0.94,0.63,0.61,0.61,0.23,0.8,0.75,0.72
wicket-1.5.3.csv,Forward3,0.94,0.59,0.58,0.58,0.17,0.8,0.73,0.7
wicket-1.5.3.csv,Forward4,0.94,0.62,0.59,0.6,0.21,0.8,0.74,0.71
wicket-1.5.3.csv,RFE-Random1,0.96,0.48,0.5,0.49,-0.01,0.5,0.67,0.65
wicket-1.5.3.csv,RFE-Random2,0.9,0.55,0.58,0.55,0.12,0.79,0.71,0.7
wicket-1.5.3.csv,RFE-Random3,0.92,0.54,0.55,0.54,0.09,0.6,0.7,0.68
wicket-1.5.3.csv,RFE-Random4,0.92,0.53,0.54,0.54,0.07,0.68,0.69,0.67
wicket-1.5.3.csv,Backward1,0.93,0.59,0.6,0.59,0.19,0.79,0.74,0.72
wicket-1.5.3.csv,Backward2,0.94,0.59,0.58,0.59,0.18,0.78,0.73,0.71
wicket-1.5.3.csv,Backward3,0.94,0.61,0.6,0.6,0.21,0.8,0.74,0.71
wicket-1.5.3.csv,Backward4,0.94,0.6,0.6,0.6,0.2,0.81,0.74,0.72
wicket-1.5.3.csv,Auto-Spearman,0.95,0.56,0.52,0.53,0.07,0.52,0.68,0.66
wicket-1.5.3.csv,ATE-FS,0.94,0.6,0.56,0.56,0.15,0.78,0.71,0.69
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
mylyn.csv,None,0.83,0.65,0.68,0.66,0.32,0.79,0.77,0.76
mylyn.csv,GSMB,0.81,0.6,0.61,0.6,0.2,0.64,0.72,0.71
mylyn.csv,IAMB,0.81,0.6,0.61,0.6,0.21,0.64,0.72,0.71
mylyn.csv,IAMBnPC,0.75,0.57,0.6,0.57,0.17,0.65,0.69,0.68
mylyn.csv,LRH,0.74,0.57,0.6,0.57,0.17,0.64,0.68,0.68
mylyn.csv,BAMB,0.81,0.6,0.61,0.61,0.21,0.65,0.72,0.71
mylyn.csv,FBEDk,0.81,0.6,0.61,0.6,0.21,0.64,0.72,0.71
mylyn.csv,MMMB,0.8,0.59,0.6,0.6,0.2,0.63,0.71,0.71
mylyn.csv,PCMB,0.81,0.6,0.62,0.61,0.22,0.65,0.72,0.72
mylyn.csv,HITON_MB,0.8,0.59,0.61,0.6,0.2,0.64,0.71,0.71
mylyn.csv,MBOR,0.81,0.6,0.61,0.6,0.21,0.65,0.72,0.71
mylyn.csv,IPCMB,0.75,0.57,0.6,0.57,0.16,0.65,0.69,0.68
mylyn.csv,STMB,0.76,0.57,0.6,0.57,0.16,0.66,0.69,0.69
mylyn.csv,KIAMB,0.8,0.6,0.62,0.6,0.21,0.64,0.72,0.71
mylyn.csv,TIE_P,0.54,0.52,0.54,0.45,0.05,0.55,0.54,0.54
mylyn.csv,Chi-Square1,--,--,--,--,--,--,--,
mylyn.csv,Chi-Square2,--,--,--,--,--,--,--,
mylyn.csv,Chi-Square3,--,--,--,--,--,--,--,
mylyn.csv,Chi-Square4,--,--,--,--,--,--,--,
mylyn.csv,Mutual-Info1,0.8,0.63,0.68,0.64,0.3,0.79,0.75,0.75
mylyn.csv,Mutual-Info2,0.8,0.62,0.67,0.64,0.29,0.79,0.75,0.74
mylyn.csv,Mutual-Info3,0.81,0.63,0.68,0.65,0.3,0.79,0.76,0.75
mylyn.csv,Mutual-Info4,0.8,0.62,0.68,0.64,0.3,0.79,0.75,0.74
mylyn.csv,Anova1,0.81,0.62,0.65,0.63,0.27,0.76,0.74,0.73
mylyn.csv,Anova2,0.82,0.64,0.66,0.65,0.3,0.79,0.75,0.75
mylyn.csv,Anova3,0.81,0.63,0.68,0.65,0.31,0.79,0.75,0.75
mylyn.csv,Anova4,0.83,0.65,0.67,0.66,0.31,0.79,0.76,0.75
mylyn.csv,DropCorrelated1,0.69,0.55,0.59,0.54,0.14,0.67,0.65,0.65
mylyn.csv,DropCorrelated2,0.75,0.57,0.61,0.58,0.18,0.66,0.69,0.69
mylyn.csv,DropCorrelated3,0.79,0.62,0.68,0.64,0.3,0.78,0.75,0.74
mylyn.csv,DropCorrelated4,0.81,0.64,0.68,0.65,0.31,0.77,0.76,0.75
mylyn.csv,SmartCorrelated1,0.65,0.55,0.6,0.53,0.15,0.67,0.64,0.64
mylyn.csv,SmartCorrelated2,0.64,0.55,0.6,0.52,0.15,0.66,0.63,0.63
mylyn.csv,SmartCorrelated3,0.71,0.55,0.58,0.54,0.13,0.66,0.65,0.65
mylyn.csv,SmartCorrelated4,0.76,0.57,0.59,0.57,0.15,0.68,0.69,0.68
mylyn.csv,RFE-Logistic1,0.79,0.62,0.69,0.64,0.3,0.77,0.75,0.75
mylyn.csv,RFE-Logistic2,0.71,0.57,0.62,0.57,0.19,0.7,0.68,0.67
mylyn.csv,RFE-Logistic3,0.74,0.58,0.62,0.58,0.19,0.71,0.69,0.69
mylyn.csv,RFE-Logistic4,0.81,0.64,0.69,0.65,0.32,0.79,0.76,0.76
mylyn.csv,Forward1,0.77,0.61,0.69,0.63,0.29,0.79,0.74,0.73
mylyn.csv,Forward2,0.82,0.65,0.7,0.66,0.34,0.8,0.77,0.76
mylyn.csv,Forward3,0.82,0.64,0.68,0.66,0.32,0.8,0.76,0.76
mylyn.csv,Forward4,0.81,0.64,0.68,0.65,0.31,0.79,0.76,0.75
mylyn.csv,RFE-Random1,0.76,0.61,0.69,0.62,0.29,0.77,0.73,0.73
mylyn.csv,RFE-Random2,0.77,0.62,0.7,0.64,0.32,0.79,0.75,0.74
mylyn.csv,RFE-Random3,0.81,0.64,0.7,0.66,0.34,0.79,0.77,0.76
mylyn.csv,RFE-Random4,0.79,0.63,0.7,0.65,0.33,0.79,0.76,0.75
mylyn.csv,Backward1,0.79,0.63,0.68,0.64,0.3,0.79,0.75,0.75
mylyn.csv,Backward2,0.8,0.64,0.69,0.65,0.32,0.8,0.76,0.76
mylyn.csv,Backward3,0.81,0.64,0.67,0.65,0.31,0.8,0.76,0.75
mylyn.csv,Backward4,0.81,0.63,0.67,0.64,0.3,0.79,0.75,0.75
mylyn.csv,Auto-Spearman,0.82,0.63,0.65,0.64,0.28,0.65,0.75,0.74
mylyn.csv,ATE-FS,0.78,0.57,0.58,0.57,0.15,0.67,0.69,0.68
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
